report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,cluster_name,accelerator_model_name,accelerator_profile_name,accelerator_core_usage_percentage_min,accelerator_core_usage_percentage_max,accelerator_core_usage_percentage_avg,accelerator_memory_copy_percentage_min,accelerator_memory_copy_percentage_max,accelerator_memory_copy_percentage_avg,accelerator_frame_buffer_usage_min,accelerator_frame_buffer_usage_max,accelerator_frame_buffer_usage_avg
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 22:45:01 +0000 UTC,2023-05-29 23:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000776,0.000373,0.001248,0.000776,0.00124,0.00124,0.00124,52428800,52428800,104857600,104857600,39191056.516129,39092224,39292928,39191056.516129,25155385.806452,25059328,25255936,25155385.806452,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7349.29,13648.69,10498.99
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 12:00:01 +0000 UTC,2023-06-06 12:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000761,0.00037,0.001276,0.000761,0.000764,0.000764,0.000764,52428800,52428800,104857600,104857600,37935170.064516,37924864,38187008,37935170.064516,25030656,25030656,25030656,25030656,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6358.26,11808.2,9083.23
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 12:15:01 +0000 UTC,2023-06-06 12:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000753,0.000407,0.001269,0.000753,0.001389,0.001389,0.001389,52428800,52428800,104857600,104857600,37947722.322581,37924864,38191104,37947722.322581,25033959.225806,25030656,25034752,25033959.225806,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7476.33,13884.61,10680.47
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 12:30:01 +0000 UTC,2023-06-06 12:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000767,0.000321,0.001335,0.000767,0.001103,0.001103,0.001103,52428800,52428800,104857600,104857600,37931998.967742,37928960,37933056,37931998.967742,25034752,25034752,25034752,25034752,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7477.94,13887.6,10682.77
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 12:45:01 +0000 UTC,2023-06-06 13:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000752,0.000405,0.001242,0.000752,0.000782,0.000782,0.000782,52428800,52428800,104857600,104857600,37948515.096774,37928960,38195200,37948515.096774,25034752,25034752,25034752,25034752,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6424.52,11931.26,9177.89
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 13:00:01 +0000 UTC,2023-06-06 13:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000756,0.00043,0.001272,0.000756,0.000646,0.000646,0.000646,52428800,52428800,104857600,104857600,37994628.129032,37933056,38256640,37994628.129032,25079940.129032,25034752,25104384,25079940.129032,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7086.1,13159.9,10123
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 13:15:01 +0000 UTC,2023-06-06 13:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.00077,0.000377,0.001337,0.00077,0.000785,0.000785,0.000785,52428800,52428800,104857600,104857600,37983132.903226,37953536,38264832,37983132.903226,25104384,25104384,25104384,25104384,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5678.44,10545.68,8112.06
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 13:30:01 +0000 UTC,2023-06-06 13:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000757,0.000276,0.001114,0.000757,0.000883,0.000883,0.000883,52428800,52428800,104857600,104857600,37959613.935484,37953536,37969920,37959613.935484,25107555.096774,25104384,25116672,25107555.096774,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7081.9,13152.1,10117
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 13:45:01 +0000 UTC,2023-06-06 14:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.00075,0.000349,0.001144,0.00075,0.000627,0.000627,0.000627,52428800,52428800,104857600,104857600,37900948.645161,37773312,38232064,37900948.645161,25043736.774194,24928256,25116672,25043736.774194,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6379.76,11848.12,9113.94
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 14:00:01 +0000 UTC,2023-06-06 14:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.001007,0.000488,0.005055,0.001007,0.000856,0.000856,0.000856,52428800,52428800,104857600,104857600,38599382.709677,37773312,40337408,38599382.709677,25720237.419355,24928256,27488256,25720237.419355,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7409.37,13760.27,10584.82
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 14:15:01 +0000 UTC,2023-06-06 14:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000759,0.000361,0.001345,0.000759,0.001015,0.001015,0.001015,52428800,52428800,104857600,104857600,37877033.290323,37777408,37916672,37877033.290323,25033430.709677,24932352,25075712,25033430.709677,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6450.98,11980.4,9215.69
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 14:30:01 +0000 UTC,2023-06-06 14:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000771,0.000352,0.001236,0.000771,0.001416,0.001416,0.001416,52428800,52428800,104857600,104857600,37862895.483871,37801984,38121472,37862895.483871,25096720.516129,25075712,25362432,25096720.516129,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8109.14,15059.82,11584.48
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 14:45:01 +0000 UTC,2023-06-06 15:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000759,0.000477,0.001199,0.000759,0.000784,0.000784,0.000784,52428800,52428800,104857600,104857600,37807665.548387,37793792,38060032,37807665.548387,25088000,25088000,25088000,25088000,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6267.9,11640.38,8954.14
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 15:00:01 +0000 UTC,2023-06-06 15:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000773,0.000479,0.001225,0.000773,0.000775,0.000775,0.000775,52428800,52428800,104857600,104857600,37813214.967742,37793792,37834752,37813214.967742,25104251.870968,25088000,25124864,25104251.870968,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7311.96,13579.36,10445.66
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 15:15:01 +0000 UTC,2023-06-06 15:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000749,0.000292,0.001212,0.000749,0.000561,0.000561,0.000561,52428800,52428800,104857600,104857600,37771594.322581,37736448,37859328,37771594.322581,25063291.870968,25030656,25149440,25063291.870968,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6826.37,12677.55,9751.96
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 15:30:01 +0000 UTC,2023-06-06 15:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000773,0.00039,0.001129,0.000773,0.001594,0.001594,0.001594,52428800,52428800,104857600,104857600,37724160,37285888,38002688,37724160,25030656,25030656,25030656,25030656,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6221.17,11553.59,8887.38
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 15:45:01 +0000 UTC,2023-06-06 16:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000764,0.000319,0.001226,0.000764,0.001043,0.001043,0.001043,52428800,52428800,104857600,104857600,37265672.258065,37261312,37285888,37265672.258065,25030656,25030656,25030656,25030656,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5874.04,10908.92,8391.48
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 16:00:01 +0000 UTC,2023-06-06 16:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000771,0.00038,0.001122,0.000771,0.000897,0.000897,0.000897,52428800,52428800,104857600,104857600,37281263.483871,37236736,37523456,37281263.483871,25042283.354839,25030656,25088000,25042283.354839,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6750.9,12537.4,9644.15
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 16:15:01 +0000 UTC,2023-06-06 16:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000753,0.000406,0.001173,0.000753,0.000954,0.000954,0.000954,52428800,52428800,104857600,104857600,37273864.258065,37158912,37421056,37273864.258065,25080072.258065,24973312,25096192,25080072.258065,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7640.12,14188.8,10914.46
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 16:30:01 +0000 UTC,2023-06-06 16:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000765,0.000365,0.00112,0.000765,0.000493,0.000493,0.000493,52428800,52428800,104857600,104857600,37165650.580645,37154816,37421056,37165650.580645,24973312,24973312,24973312,24973312,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7693.64,14288.2,10990.92
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 16:45:01 +0000 UTC,2023-06-06 17:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000745,0.000311,0.001176,0.000745,0.000967,0.000967,0.000967,52428800,52428800,104857600,104857600,37157062.193548,37154816,37158912,37157062.193548,24973312,24973312,24973312,24973312,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7040.7,13075.58,10058.14
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 17:00:01 +0000 UTC,2023-06-06 17:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000756,0.000391,0.001187,0.000756,0.00076,0.00076,0.00076,52428800,52428800,104857600,104857600,37157722.83871,37154816,37158912,37157722.83871,24973312,24973312,24973312,24973312,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6836.01,12695.45,9765.73
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 17:15:01 +0000 UTC,2023-06-06 17:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000759,0.000277,0.001326,0.000759,0.000715,0.000715,0.000715,52428800,52428800,104857600,104857600,37238057.290323,37154816,37285888,37238057.290323,25054439.225806,24973312,25096192,25054439.225806,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6807.15,12641.85,9724.5
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 17:30:01 +0000 UTC,2023-06-06 17:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000741,0.000349,0.001307,0.000741,0.0006,0.0006,0.0006,52428800,52428800,104857600,104857600,37279942.193548,37277696,37281792,37279942.193548,25096192,25096192,25096192,25096192,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7939.98,14745.68,11342.83
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 17:45:01 +0000 UTC,2023-06-06 18:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000764,0.000328,0.001151,0.000764,0.000515,0.000515,0.000515,52428800,52428800,104857600,104857600,37280867.096774,37277696,37285888,37280867.096774,25096192,25096192,25096192,25096192,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7292.83,13543.83,10418.33
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 11:00:01 +0000 UTC,2023-05-31 11:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000757,0.000263,0.00115,0.000757,0.000492,0.000492,0.000492,52428800,52428800,104857600,104857600,39084560.516129,38891520,39153664,39084560.516129,24695444.645161,24510464,24739840,24695444.645161,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5871.2,10903.66,8387.43
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 11:15:01 +0000 UTC,2023-05-31 11:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000744,0.000404,0.0012,0.000744,0.001089,0.001089,0.001089,52428800,52428800,104857600,104857600,39090902.709677,38961152,39587840,39090902.709677,24702711.741935,24584192,25206784,24702711.741935,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7363.5,13675.08,10519.29
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 11:30:01 +0000 UTC,2023-05-31 11:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.00075,0.00031,0.001086,0.00075,0.00138,0.00138,0.00138,52428800,52428800,104857600,104857600,39017571.096774,38965248,39292928,39017571.096774,24629380.129032,24588288,24649728,24629380.129032,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6223.37,11557.69,8890.53
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 11:45:01 +0000 UTC,2023-05-31 12:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000756,0.000323,0.001302,0.000756,0.000748,0.000748,0.000748,52428800,52428800,104857600,104857600,39029066.322581,39026688,39030784,39029066.322581,24649728,24649728,24649728,24649728,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6058.9,11252.24,8655.57
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 12:00:01 +0000 UTC,2023-05-31 12:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000764,0.000413,0.001002,0.000764,0.000696,0.000696,0.000696,52428800,52428800,104857600,104857600,39043864.774194,39026688,39292928,39043864.774194,24656202.322581,24649728,24666112,24656202.322581,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7961.9,14786.38,11374.14
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 12:15:01 +0000 UTC,2023-05-31 12:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000769,0.000368,0.001123,0.000769,0.001379,0.001379,0.001379,52428800,52428800,104857600,104857600,39056152.774194,39043072,39071744,39056152.774194,24676814.451613,24666112,24690688,24676814.451613,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5733.45,10647.84,8190.65
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 12:30:01 +0000 UTC,2023-05-31 12:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000766,0.000414,0.001037,0.000766,0.001124,0.001124,0.001124,52428800,52428800,104857600,104857600,39196209.548387,38883328,39518208,39196209.548387,24799826.580645,24506368,24993792,24799826.580645,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8027.59,14908.37,11467.98
