report_period_start,report_period_end,interval_start,interval_end,container_name,owner_kind,workload,workload_type,namespace,image_name,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,k8_object_type,k8_object_name
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 00:30:01 +0000 UTC,2023-03-16 00:45:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011361,0.006434,0.014465,0.011361,,,0,,0,,0,28741632,28741632,28741632,28741632,27299840,27299840,27299840,27299840,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 00:45:01 +0000 UTC,2023-03-16 01:00:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011213,0.006588,0.016108,0.011213,,,0,,0,,0,28741632,28741632,28741632,28741632,27299840,27299840,27299840,27299840,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 01:00:01 +0000 UTC,2023-03-16 01:15:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011381,0.007124,0.016372,0.011381,,,0,,0,,0,30790028.387097,30789632,30793728,30790028.387097,27046020.129032,27037696,27049984,27046020.129032,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 01:15:01 +0000 UTC,2023-03-16 01:30:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011515,0.005575,0.016691,0.011515,,,0,,0,,0,30789632,30789632,30789632,30789632,27049984,27049984,27049984,27049984,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 01:30:01 +0000 UTC,2023-03-16 01:45:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.01095,0.005459,0.014614,0.01095,,,0,,0,,0,30882122.322581,30789632,30932992,30882122.322581,27049984,27049984,27049984,27049984,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 01:45:01 +0000 UTC,2023-03-16 02:00:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.010965,0.006662,0.014454,0.010965,,,0,,0,,0,30932992,30932992,30932992,30932992,27049984,27049984,27049984,27049984,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 02:00:01 +0000 UTC,2023-03-16 02:15:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.010837,0.007099,0.015643,0.010837,,,0,,0,,0,30936030.967742,30932992,30937088,30936030.967742,27049984,27049984,27049984,27049984,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 02:15:01 +0000 UTC,2023-03-16 02:30:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011312,0.004783,0.017879,0.011312,,,0,,0,,0,30899034.83871,30806016,30937088,30899034.83871,27049984,27049984,27049984,27049984,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 02:30:01 +0000 UTC,2023-03-16 02:45:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011509,0.006065,0.014686,0.011509,,,0,,0,,0,30806940.903226,30806016,30810112,30806940.903226,27049984,27049984,27049984,27049984,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 02:45:01 +0000 UTC,2023-03-16 03:00:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011372,0.006604,0.014506,0.011372,,,0,,0,,0,30282652.903226,29962240,30810112,30282652.903226,27049984,27049984,27049984,27049984,deployment,rhsso-operator
